"id","countyfips","placefips","municipalityname","year","totalpopulation","countyplace"
5397,41,48445,"Manitou Springs",1993,4797,"4148445"
5398,41,48445,"Manitou Springs",1994,4749,"4148445"
5399,41,48445,"Manitou Springs",1995,4843,"4148445"
5400,41,48445,"Manitou Springs",1996,4845,"4148445"
5401,41,48445,"Manitou Springs",1997,4885,"4148445"
5402,41,48445,"Manitou Springs",1998,4924,"4148445"
5403,41,48445,"Manitou Springs",1999,4957,"4148445"
5404,41,48445,"Manitou Springs",2000,4971,"4148445"
5405,41,48445,"Manitou Springs",2001,4997,"4148445"
5406,41,48445,"Manitou Springs",2002,4977,"4148445"
5407,41,48445,"Manitou Springs",2003,4871,"4148445"
5408,41,48445,"Manitou Springs",2004,4825,"4148445"
5409,41,48445,"Manitou Springs",2005,4826,"4148445"
5410,41,48445,"Manitou Springs",2006,4877,"4148445"
5411,41,48445,"Manitou Springs",2007,4865,"4148445"
5412,41,48445,"Manitou Springs",2008,4898,"4148445"
5413,41,48445,"Manitou Springs",2009,4917,"4148445"
5414,41,48445,"Manitou Springs",2010,5001,"4148445"
5415,41,48445,"Manitou Springs",2011,5134,"4148445"
5416,41,48445,"Manitou Springs",2012,5207,"4148445"
5417,41,48445,"Manitou Springs",2013,5284,"4148445"
5418,41,48445,"Manitou Springs",2014,5288,"4148445"
5419,41,48445,"Manitou Springs",2015,5385,"4148445"
5420,41,48445,"Manitou Springs",2016,5509,"4148445"
5421,41,51800,"Monument",1980,690,"4151800"
5422,41,51800,"Monument",1981,732,"4151800"
5423,41,51800,"Monument",1982,774,"4151800"
5424,41,51800,"Monument",1983,832,"4151800"
5425,41,51800,"Monument",1984,898,"4151800"
5426,41,51800,"Monument",1985,952,"4151800"
5427,41,51800,"Monument",1986,977,"4151800"
5428,41,51800,"Monument",1987,1008,"4151800"
5429,41,51800,"Monument",1988,1022,"4151800"
5430,41,51800,"Monument",1989,1022,"4151800"
5431,41,51800,"Monument",1990,1020,"4151800"
5432,41,51800,"Monument",1991,1104,"4151800"
5433,41,51800,"Monument",1992,1198,"4151800"
5434,41,51800,"Monument",1993,1286,"4151800"
5435,41,51800,"Monument",1994,1419,"4151800"
5436,41,51800,"Monument",1995,1527,"4151800"
5437,41,51800,"Monument",1996,1623,"4151800"
5438,41,51800,"Monument",1997,1713,"4151800"
5439,41,51800,"Monument",1998,1806,"4151800"
5440,41,51800,"Monument",1999,1900,"4151800"
5441,41,51800,"Monument",2000,1987,"4151800"
5442,41,51800,"Monument",2001,2505,"4151800"
5443,41,51800,"Monument",2002,3136,"4151800"
5444,41,51800,"Monument",2003,3471,"4151800"
5445,41,51800,"Monument",2004,3868,"4151800"
5446,41,51800,"Monument",2005,4225,"4151800"
5447,41,51800,"Monument",2006,4671,"4151800"
5448,41,51800,"Monument",2007,5036,"4151800"
5449,41,51800,"Monument",2008,5283,"4151800"
5450,41,51800,"Monument",2009,5425,"4151800"
5451,41,51800,"Monument",2010,5541,"4151800"
5452,41,51800,"Monument",2011,5695,"4151800"
5453,41,51800,"Monument",2012,5781,"4151800"
5454,41,51800,"Monument",2013,5875,"4151800"
5455,41,51800,"Monument",2014,5973,"4151800"
5456,41,51800,"Monument",2015,6093,"4151800"
5457,41,51800,"Monument",2016,6241,"4151800"
5458,41,57025,"Palmer Lake",1980,1130,"4157025"
5459,41,57025,"Palmer Lake",1981,1163,"4157025"
5460,41,57025,"Palmer Lake",1982,1188,"4157025"
5461,41,57025,"Palmer Lake",1983,1198,"4157025"
5462,41,57025,"Palmer Lake",1984,1218,"4157025"
5463,41,57025,"Palmer Lake",1985,1248,"4157025"
5464,41,57025,"Palmer Lake",1986,1534,"4157025"
5465,41,57025,"Palmer Lake",1987,1548,"4157025"
5466,41,57025,"Palmer Lake",1988,1515,"4157025"
5467,41,57025,"Palmer Lake",1989,1490,"4157025"
5468,41,57025,"Palmer Lake",1990,1480,"4157025"
5469,41,57025,"Palmer Lake",1991,1536,"4157025"
5470,41,57025,"Palmer Lake",1992,1620,"4157025"
5471,41,57025,"Palmer Lake",1993,1686,"4157025"
5472,41,57025,"Palmer Lake",1994,1815,"4157025"
5473,41,57025,"Palmer Lake",1995,1898,"4157025"
5474,41,57025,"Palmer Lake",1996,1944,"4157025"
5475,41,57025,"Palmer Lake",1997,2006,"4157025"
5476,41,57025,"Palmer Lake",1998,2068,"4157025"
5477,41,57025,"Palmer Lake",1999,2131,"4157025"
5478,41,57025,"Palmer Lake",2000,2185,"4157025"
5479,41,57025,"Palmer Lake",2001,2223,"4157025"
5480,41,57025,"Palmer Lake",2002,2239,"4157025"
5481,41,57025,"Palmer Lake",2003,2215,"4157025"
5482,41,57025,"Palmer Lake",2004,2218,"4157025"
5483,41,57025,"Palmer Lake",2005,2245,"4157025"
5484,41,57025,"Palmer Lake",2006,2295,"4157025"
5485,41,57025,"Palmer Lake",2007,2312,"4157025"
5486,41,57025,"Palmer Lake",2008,2351,"4157025"
5487,41,57025,"Palmer Lake",2009,2381,"4157025"
5488,41,57025,"Palmer Lake",2010,2423,"4157025"
5489,41,57025,"Palmer Lake",2011,2488,"4157025"
5490,41,57025,"Palmer Lake",2012,2523,"4157025"
5491,41,57025,"Palmer Lake",2013,2562,"4157025"
5492,41,57025,"Palmer Lake",2014,2602,"4157025"
5493,41,57025,"Palmer Lake",2015,2650,"4157025"
5494,41,57025,"Palmer Lake",2016,2710,"4157025"
5495,41,62660,"Ramah",1980,119,"4162660"
5496,41,62660,"Ramah",1981,124,"4162660"
5497,41,62660,"Ramah",1982,128,"4162660"
5498,41,62660,"Ramah",1983,120,"4162660"
5499,41,62660,"Ramah",1984,114,"4162660"
5500,41,62660,"Ramah",1985,113,"4162660"
5501,41,62660,"Ramah",1986,108,"4162660"
5502,41,62660,"Ramah",1987,105,"4162660"
5503,41,62660,"Ramah",1988,101,"4162660"
5504,41,62660,"Ramah",1989,97,"4162660"
5505,41,62660,"Ramah",1990,94,"4162660"
5506,41,62660,"Ramah",1991,95,"4162660"
5507,41,62660,"Ramah",1992,98,"4162660"
5508,41,62660,"Ramah",1993,98,"4162660"
5509,41,62660,"Ramah",1994,101,"4162660"
5510,41,62660,"Ramah",1995,101,"4162660"
5511,41,62660,"Ramah",1996,98,"4162660"
5512,41,62660,"Ramah",1997,108,"4162660"
5513,41,62660,"Ramah",1998,117,"4162660"
5514,41,62660,"Ramah",1999,117,"4162660"
5515,41,62660,"Ramah",2000,117,"4162660"
5516,41,62660,"Ramah",2001,119,"4162660"
5517,41,62660,"Ramah",2002,119,"4162660"
5518,41,62660,"Ramah",2003,119,"4162660"
5519,41,62660,"Ramah",2004,117,"4162660"
5520,41,62660,"Ramah",2005,117,"4162660"
5521,41,62660,"Ramah",2006,121,"4162660"
5522,41,62660,"Ramah",2007,121,"4162660"
5523,41,62660,"Ramah",2008,121,"4162660"
5524,41,62660,"Ramah",2009,123,"4162660"
5525,41,62660,"Ramah",2010,123,"4162660"
5526,41,62660,"Ramah",2011,126,"4162660"
5527,41,62660,"Ramah",2012,126,"4162660"
5528,41,62660,"Ramah",2013,127,"4162660"
5529,41,62660,"Ramah",2014,127,"4162660"
5530,41,62660,"Ramah",2015,128,"4162660"
5531,41,62660,"Ramah",2016,129,"4162660"
5532,41,99990,"El Paso Unincorp. Area",1980,78451,"4199990"
5533,41,99990,"El Paso Unincorp. Area",1981,81305,"4199990"
5534,41,99990,"El Paso Unincorp. Area",1982,83090,"4199990"
5535,41,99990,"El Paso Unincorp. Area",1983,83983,"4199990"
5536,41,99990,"El Paso Unincorp. Area",1984,85613,"4199990"
5537,41,99990,"El Paso Unincorp. Area",1985,88083,"4199990"
5538,41,99990,"El Paso Unincorp. Area",1986,90934,"4199990"
5539,41,99990,"El Paso Unincorp. Area",1987,94902,"4199990"
5540,41,99990,"El Paso Unincorp. Area",1988,96379,"4199990"
5541,41,99990,"El Paso Unincorp. Area",1989,97155,"4199990"
5542,41,99990,"El Paso Unincorp. Area",1990,97505,"4199990"
5543,41,99990,"El Paso Unincorp. Area",1991,100025,"4199990"
5544,41,99990,"El Paso Unincorp. Area",1992,104009,"4199990"
5545,41,99990,"El Paso Unincorp. Area",1993,107466,"4199990"
5546,41,99990,"El Paso Unincorp. Area",1994,113940,"4199990"
5547,41,99990,"El Paso Unincorp. Area",1995,117722,"4199990"
5548,41,99990,"El Paso Unincorp. Area",1996,117756,"4199990"
5549,41,99990,"El Paso Unincorp. Area",1997,119931,"4199990"
5550,41,99990,"El Paso Unincorp. Area",1998,123146,"4199990"
5551,41,99990,"El Paso Unincorp. Area",1999,127046,"4199990"
5552,41,99990,"El Paso Unincorp. Area",2000,131672,"4199990"
5553,41,99990,"El Paso Unincorp. Area",2001,137622,"4199990"
5554,41,99990,"El Paso Unincorp. Area",2002,139713,"4199990"
5555,41,99990,"El Paso Unincorp. Area",2003,145743,"4199990"
5556,41,99990,"El Paso Unincorp. Area",2004,147658,"4199990"
5557,41,99990,"El Paso Unincorp. Area",2005,152285,"4199990"
5558,41,99990,"El Paso Unincorp. Area",2006,153906,"4199990"
5559,41,99990,"El Paso Unincorp. Area",2007,155222,"4199990"
5560,41,99990,"El Paso Unincorp. Area",2008,157381,"4199990"
5561,41,99990,"El Paso Unincorp. Area",2009,159119,"4199990"
5562,41,99990,"Unincorp. Area",2010,165982,"4199990"
5563,41,99990,"Unincorp. Area",2011,168874,"4199990"
5564,41,99990,"Unincorp. Area",2012,171251,"4199990"
5565,41,99990,"Unincorp. Area",2013,174678,"4199990"
5566,41,99990,"Unincorp. Area",2014,176479,"4199990"
5567,41,99990,"Unincorp. Area",2015,179553,"4199990"
5568,41,99990,"Unincorp. Area",2016,183401,"4199990"
5569,43,0,"Fremont",1980,28676,"4300000"
5570,43,0,"Fremont",1981,29521,"4300000"
5571,43,0,"Fremont",1982,30343,"4300000"
5572,43,0,"Fremont",1983,31366,"4300000"
5573,43,0,"Fremont",1984,31296,"4300000"
5574,43,0,"Fremont",1985,31366,"4300000"
5575,43,0,"Fremont",1986,31130,"4300000"
5576,43,0,"Fremont",1987,31394,"4300000"
5577,43,0,"Fremont",1988,31893,"4300000"
5578,43,0,"Fremont",1989,32114,"4300000"
5579,43,0,"Fremont",1990,32273,"4300000"
5580,43,0,"Fremont",1991,32237,"4300000"
5581,43,0,"Fremont",1992,33818,"4300000"
5582,43,0,"Fremont",1993,36507,"4300000"
5583,43,0,"Fremont",1994,38705,"4300000"
5584,43,0,"Fremont",1995,40522,"4300000"
5585,43,0,"Fremont",1996,41828,"4300000"
5586,43,0,"Fremont",1997,42844,"4300000"
5587,43,0,"Fremont",1998,43813,"4300000"
5588,43,0,"Fremont",1999,45144,"4300000"
5589,43,0,"Fremont",2000,46370,"4300000"
5590,43,0,"Fremont",2001,46733,"4300000"
5591,43,0,"Fremont",2002,46969,"4300000"
5592,43,0,"Fremont",2003,46828,"4300000"
5593,43,0,"Fremont",2004,46540,"4300000"
5594,43,0,"Fremont",2005,46447,"4300000"
5595,43,0,"Fremont",2006,46703,"4300000"
5596,43,0,"Fremont",2007,46654,"4300000"
5597,43,0,"Fremont",2008,46774,"4300000"
5598,43,0,"Fremont",2009,46635,"4300000"
5599,43,0,"Fremont",2010,46854,"4300000"
5600,43,0,"Fremont",2011,47406,"4300000"
5601,43,0,"Fremont",2012,47075,"4300000"
5602,43,0,"Fremont",2013,46441,"4300000"
5603,43,0,"Fremont",2014,46389,"4300000"
5604,43,0,"Fremont",2015,46659,"4300000"
5605,43,0,"FREMONT COUNTY",2016,47487,"4300000"
5606,43,9115,"Brookside",1980,178,"4309115"
5607,43,9115,"Brookside",1981,182,"4309115"
5608,43,9115,"Brookside",1982,185,"4309115"
5609,43,9115,"Brookside",1983,191,"4309115"
5610,43,9115,"Brookside",1984,190,"4309115"
5611,43,9115,"Brookside",1985,190,"4309115"
5612,43,9115,"Brookside",1986,182,"4309115"
5613,43,9115,"Brookside",1987,181,"4309115"
5614,43,9115,"Brookside",1988,185,"4309115"
5615,43,9115,"Brookside",1989,182,"4309115"
5616,43,9115,"Brookside",1990,183,"4309115"
5617,43,9115,"Brookside",1991,182,"4309115"
5618,43,9115,"Brookside",1992,190,"4309115"
5619,43,9115,"Brookside",1993,206,"4309115"
5620,43,9115,"Brookside",1994,213,"4309115"
5621,43,9115,"Brookside",1995,219,"4309115"
5622,43,9115,"Brookside",1996,219,"4309115"
5623,43,9115,"Brookside",1997,219,"4309115"
5624,43,9115,"Brookside",1998,218,"4309115"
5625,43,9115,"Brookside",1999,219,"4309115"
5626,43,9115,"Brookside",2000,215,"4309115"
5627,43,9115,"Brookside",2001,220,"4309115"
5628,43,9115,"Brookside",2002,222,"4309115"
5629,43,9115,"Brookside",2003,226,"4309115"
5630,43,9115,"Brookside",2004,222,"4309115"
5631,43,9115,"Brookside",2005,225,"4309115"
5632,43,9115,"Brookside",2006,226,"4309115"
5633,43,9115,"Brookside",2007,225,"4309115"
5634,43,9115,"Brookside",2008,223,"4309115"
5635,43,9115,"Brookside",2009,223,"4309115"
5636,43,9115,"Brookside",2010,233,"4309115"
5637,43,9115,"Brookside",2011,236,"4309115"
5638,43,9115,"Brookside",2012,242,"4309115"
5639,43,9115,"Brookside",2013,242,"4309115"
5640,43,9115,"Brookside",2014,244,"4309115"
5641,43,9115,"Brookside",2015,247,"4309115"
5642,43,9115,"Brookside",2016,254,"4309115"
5643,43,11810,"Canon City",1980,13037,"4311810"
5644,43,11810,"Canon City",1981,13238,"4311810"
5645,43,11810,"Canon City",1982,13422,"4311810"
5646,43,11810,"Canon City",1983,13717,"4311810"
5647,43,11810,"Canon City",1984,13531,"4311810"
5648,43,11810,"Canon City",1985,13403,"4311810"
5649,43,11810,"Canon City",1986,12850,"4311810"
5650,43,11810,"Canon City",1987,12807,"4311810"
5651,43,11810,"Canon City",1988,12895,"4311810"
5652,43,11810,"Canon City",1989,12666,"4311810"
5653,43,11810,"Canon City",1990,12687,"4311810"
5654,43,11810,"Canon City",1991,12512,"4311810"
5655,43,11810,"Canon City",1992,13017,"4311810"
5656,43,11810,"Canon City",1993,13812,"4311810"
5657,43,11810,"Canon City",1994,14092,"4311810"
5658,43,11810,"Canon City",1995,14631,"4311810"
5659,43,11810,"Canon City",1996,14940,"4311810"
5660,43,11810,"Canon City",1997,15105,"4311810"
5661,43,11810,"Canon City",1998,15168,"4311810"
5662,43,11810,"Canon City",1999,15321,"4311810"
5663,43,11810,"Canon City",2000,15631,"4311810"
5664,43,11810,"Canon City",2001,15904,"4311810"
5665,43,11810,"Canon City",2002,16046,"4311810"
5666,43,11810,"Canon City",2003,16119,"4311810"
5667,43,11810,"Canon City",2004,16077,"4311810"
5668,43,11810,"Canon City",2005,16050,"4311810"
5669,43,11810,"Canon City",2006,16210,"4311810"
5670,43,11810,"Canon City",2007,16213,"4311810"
5671,43,11810,"Canon City",2008,16280,"4311810"
5672,43,11810,"Canon City",2009,16160,"4311810"
5673,43,11810,"Canon City",2010,16407,"4311810"
5674,43,11810,"Canon City",2011,16486,"4311810"
5675,43,11810,"Canon City",2012,16428,"4311810"
5676,43,11810,"Canon City",2013,16303,"4311810"
5677,43,11810,"Canon City",2014,16247,"4311810"
5678,43,11810,"Canon City",2015,16351,"4311810"
5679,43,11810,"Canon City",2016,16620,"4311810"
5680,43,15330,"Coal Creek",1980,190,"4315330"
5681,43,15330,"Coal Creek",1981,183,"4315330"
5682,43,15330,"Coal Creek",1982,173,"4315330"
5683,43,15330,"Coal Creek",1983,176,"4315330"
5684,43,15330,"Coal Creek",1984,171,"4315330"
5685,43,15330,"Coal Creek",1985,165,"4315330"
5686,43,15330,"Coal Creek",1986,158,"4315330"
5687,43,15330,"Coal Creek",1987,156,"4315330"
5688,43,15330,"Coal Creek",1988,158,"4315330"
5689,43,15330,"Coal Creek",1989,157,"4315330"
5690,43,15330,"Coal Creek",1990,157,"4315330"
5691,43,15330,"Coal Creek",1991,161,"4315330"
5692,43,15330,"Coal Creek",1992,172,"4315330"
5693,43,15330,"Coal Creek",1993,190,"4315330"
5694,43,15330,"Coal Creek",1994,203,"4315330"
5695,43,15330,"Coal Creek",1995,216,"4315330"
5696,43,15330,"Coal Creek",1996,222,"4315330"
5697,43,15330,"Coal Creek",1997,230,"4315330"
5698,43,15330,"Coal Creek",1998,251,"4315330"
5699,43,15330,"Coal Creek",1999,280,"4315330"
5700,43,15330,"Coal Creek",2000,316,"4315330"
5701,43,15330,"Coal Creek",2001,339,"4315330"
5702,43,15330,"Coal Creek",2002,356,"4315330"
5703,43,15330,"Coal Creek",2003,365,"4315330"
5704,43,15330,"Coal Creek",2004,363,"4315330"
5705,43,15330,"Coal Creek",2005,354,"4315330"
5706,43,15330,"Coal Creek",2006,353,"4315330"
5707,43,15330,"Coal Creek",2007,345,"4315330"
5708,43,15330,"Coal Creek",2008,346,"4315330"
5709,43,15330,"Coal Creek",2009,338,"4315330"
5710,43,15330,"Coal Creek",2010,343,"4315330"
5711,43,15330,"Coal Creek",2011,344,"4315330"
5712,43,15330,"Coal Creek",2012,343,"4315330"
5713,43,15330,"Coal Creek",2013,339,"4315330"
5714,43,15330,"Coal Creek",2014,358,"4315330"
5715,43,15330,"Coal Creek",2015,359,"4315330"
5716,43,15330,"Coal Creek",2016,365,"4315330"
5717,43,27040,"Florence",1980,2987,"4327040"
5718,43,27040,"Florence",1981,3076,"4327040"
5719,43,27040,"Florence",1982,3172,"4327040"
5720,43,27040,"Florence",1983,3282,"4327040"
5721,43,27040,"Florence",1984,3277,"4327040"
5722,43,27040,"Florence",1985,3287,"4327040"
5723,43,27040,"Florence",1986,3111,"4327040"
5724,43,27040,"Florence",1987,3060,"4327040"
5725,43,27040,"Florence",1988,3062,"4327040"
5726,43,27040,"Florence",1989,3012,"4327040"
5727,43,27040,"Florence",1990,2990,"4327040"
5728,43,27040,"Florence",1991,2947,"4327040"
5729,43,27040,"Florence",1992,3040,"4327040"
5730,43,27040,"Florence",1993,3244,"4327040"
5731,43,27040,"Florence",1994,3389,"4327040"
5732,43,27040,"Florence",1995,3513,"4327040"
5733,43,27040,"Florence",1996,3587,"4327040"
5734,43,27040,"Florence",1997,3646,"4327040"
5735,43,27040,"Florence",1998,3635,"4327040"
5736,43,27040,"Florence",1999,3646,"4327040"
5737,43,27040,"Florence",2000,3673,"4327040"
5738,43,27040,"Florence",2001,3746,"4327040"
5739,43,27040,"Florence",2002,3803,"4327040"
5740,43,27040,"Florence",2003,3814,"4327040"
5741,43,27040,"Florence",2004,3775,"4327040"
5742,43,27040,"Florence",2005,3783,"4327040"
5743,43,27040,"Florence",2006,3798,"4327040"
5744,43,27040,"Florence",2007,3790,"4327040"
5745,43,27040,"Florence",2008,3783,"4327040"
5746,43,27040,"Florence",2009,3760,"4327040"
5747,43,27040,"Florence",2010,3881,"4327040"
5748,43,27040,"Florence",2011,3893,"4327040"
5749,43,27040,"Florence",2012,3874,"4327040"
5750,43,27040,"Florence",2013,3829,"4327040"
5751,43,27040,"Florence",2014,3829,"4327040"
5752,43,27040,"Florence",2015,3854,"4327040"
5753,43,27040,"Florence",2016,3920,"4327040"
5754,43,64970,"Rockvale",1980,338,"4364970"
5755,43,64970,"Rockvale",1981,345,"4364970"
5756,43,64970,"Rockvale",1982,352,"4364970"
5757,43,64970,"Rockvale",1983,358,"4364970"
5758,43,64970,"Rockvale",1984,350,"4364970"
5759,43,64970,"Rockvale",1985,346,"4364970"
5760,43,64970,"Rockvale",1986,330,"4364970"
5761,43,64970,"Rockvale",1987,330,"4364970"
5762,43,64970,"Rockvale",1988,333,"4364970"
5763,43,64970,"Rockvale",1989,324,"4364970"
5764,43,64970,"Rockvale",1990,321,"4364970"
5765,43,64970,"Rockvale",1991,319,"4364970"
5766,43,64970,"Rockvale",1992,338,"4364970"
5767,43,64970,"Rockvale",1993,366,"4364970"
5768,43,64970,"Rockvale",1994,383,"4364970"
5769,43,64970,"Rockvale",1995,398,"4364970"
5770,43,64970,"Rockvale",1996,406,"4364970"
5771,43,64970,"Rockvale",1997,412,"4364970"
5772,43,64970,"Rockvale",1998,416,"4364970"
5773,43,64970,"Rockvale",1999,422,"4364970"
5774,43,64970,"Rockvale",2000,426,"4364970"
5775,43,64970,"Rockvale",2001,435,"4364970"
5776,43,64970,"Rockvale",2002,436,"4364970"
5777,43,64970,"Rockvale",2003,433,"4364970"
5778,43,64970,"Rockvale",2004,434,"4364970"
5779,43,64970,"Rockvale",2005,457,"4364970"
5780,43,64970,"Rockvale",2006,468,"4364970"
5781,43,64970,"Rockvale",2007,467,"4364970"
5782,43,64970,"Rockvale",2008,471,"4364970"
5783,43,64970,"Rockvale",2009,474,"4364970"
5784,43,64970,"Rockvale",2010,487,"4364970"
5785,43,64970,"Rockvale",2011,497,"4364970"
5786,43,64970,"Rockvale",2012,498,"4364970"
5787,43,64970,"Rockvale",2013,496,"4364970"
5788,43,64970,"Rockvale",2014,498,"4364970"
5789,43,64970,"Rockvale",2015,500,"4364970"
5790,43,64970,"Rockvale",2016,508,"4364970"
5791,43,85155,"Williamsburg",1980,72,"4385155"
5792,43,85155,"Williamsburg",1981,76,"4385155"
5793,43,85155,"Williamsburg",1982,81,"4385155"
5794,43,85155,"Williamsburg",1983,86,"4385155"
5795,43,85155,"Williamsburg",1984,87,"4385155"
5796,43,85155,"Williamsburg",1985,90,"4385155"
5797,43,85155,"Williamsburg",1986,242,"4385155"
5798,43,85155,"Williamsburg",1987,244,"4385155"
5799,43,85155,"Williamsburg",1988,251,"4385155"
5800,43,85155,"Williamsburg",1989,251,"4385155"
5801,43,85155,"Williamsburg",1990,253,"4385155"
5802,43,85155,"Williamsburg",1991,247,"4385155"
5803,43,85155,"Williamsburg",1992,255,"4385155"
5804,43,85155,"Williamsburg",1993,441,"4385155"
5805,43,85155,"Williamsburg",1994,594,"4385155"
5806,43,85155,"Williamsburg",1995,738,"4385155"
5807,43,85155,"Williamsburg",1996,747,"4385155"
5808,43,85155,"Williamsburg",1997,739,"4385155"
5809,43,85155,"Williamsburg",1998,728,"4385155"
5810,43,85155,"Williamsburg",1999,720,"4385155"
5811,43,85155,"Williamsburg",2000,707,"4385155"
5812,43,85155,"Williamsburg",2001,702,"4385155"
5813,43,85155,"Williamsburg",2002,709,"4385155"
5814,43,85155,"Williamsburg",2003,712,"4385155"
5815,43,85155,"Williamsburg",2004,695,"4385155"
5816,43,85155,"Williamsburg",2005,689,"4385155"
5817,43,85155,"Williamsburg",2006,688,"4385155"
5818,43,85155,"Williamsburg",2007,694,"4385155"
5819,43,85155,"Williamsburg",2008,684,"4385155"
5820,43,85155,"Williamsburg",2009,668,"4385155"
5821,43,85155,"Williamsburg",2010,662,"4385155"
5822,43,85155,"Williamsburg",2011,664,"4385155"
5823,43,85155,"Williamsburg",2012,668,"4385155"
5824,43,85155,"Williamsburg",2013,659,"4385155"
5825,43,85155,"Williamsburg",2014,659,"4385155"
5826,43,85155,"Williamsburg",2015,677,"4385155"
5827,43,85155,"Williamsburg",2016,687,"4385155"
5828,43,99990,"Fremont Unincorp. Area",1980,11840,"4399990"
5829,43,99990,"Fremont Unincorp. Area",1981,12388,"4399990"
5830,43,99990,"Fremont Unincorp. Area",1982,12927,"4399990"
5831,43,99990,"Fremont Unincorp. Area",1983,13527,"4399990"
5832,43,99990,"Fremont Unincorp. Area",1984,13663,"4399990"
5833,43,99990,"Fremont Unincorp. Area",1985,13860,"4399990"
5834,43,99990,"Fremont Unincorp. Area",1986,14233,"4399990"
5835,43,99990,"Fremont Unincorp. Area",1987,14594,"4399990"
5836,43,99990,"Fremont Unincorp. Area",1988,14988,"4399990"
5837,43,99990,"Fremont Unincorp. Area",1989,15502,"4399990"
5838,43,99990,"Fremont Unincorp. Area",1990,15663,"4399990"
5839,43,99990,"Fremont Unincorp. Area",1991,15869,"4399990"
5840,43,99990,"Fremont Unincorp. Area",1992,16806,"4399990"
5841,43,99990,"Fremont Unincorp. Area",1993,18248,"4399990"
5842,43,99990,"Fremont Unincorp. Area",1994,19831,"4399990"
5843,43,99990,"Fremont Unincorp. Area",1995,20807,"4399990"
5844,43,99990,"Fremont Unincorp. Area",1996,21707,"4399990"
5845,43,99990,"Fremont Unincorp. Area",1997,22493,"4399990"
5846,43,99990,"Fremont Unincorp. Area",1998,23397,"4399990"
5847,43,99990,"Fremont Unincorp. Area",1999,24536,"4399990"
5848,43,99990,"Fremont Unincorp. Area",2000,25402,"4399990"
5849,43,99990,"Fremont Unincorp. Area",2001,25387,"4399990"
